biomass,RA,time,yield_factor
0.1846615980889999,0.016667152644,43.2,1.0
0.1846615980889999,0.016667152644,43.3,1.0
0.1846615980889999,0.016667152644,43.400000000000006,1.0
0.1846615980889999,0.016667152644,43.5,1.0
0.1846615980889999,0.016667152644,43.6,1.0
0.1846615980889999,0.016667152644,43.7,1.0
0.1846615980889999,0.016667152644,43.8,1.0
0.1846615980889999,0.016667152644,43.900000000000006,1.0
0.1846615980889999,0.016667152644,44.0,1.0
0.1846615980889999,0.016667152644,44.1,1.0
0.1846615980889999,0.016667152644,44.2,1.0
0.1846615980889999,0.016667152644,44.3,1.0
0.1846615980889999,0.016667152644,44.400000000000006,1.0
0.1846615980889999,0.016667152644,44.5,1.0
0.1846615980889999,0.016667152644,44.6,1.0
0.1846615980889999,0.016667152644,44.7,1.0
0.1846615980889999,0.016667152644,44.8,1.0
0.1846615980889999,0.016667152644,44.900000000000006,1.0
0.1846615980889999,0.016667152644,45.0,1.0
0.1846615980889999,0.016667152644,45.1,1.0
0.1846615980889999,0.016667152644,45.2,1.0
0.1846615980889999,0.016667152644,45.3,1.0
0.1846615980889999,0.016667152644,45.400000000000006,1.0
0.1846615980889999,0.016667152644,45.5,1.0
0.1846615980889999,0.016667152644,45.6,1.0
0.1846615980889999,0.016667152644,45.7,1.0
0.1846615980889999,0.016667152644,45.8,1.0
0.1846615980889999,0.016667152644,45.900000000000006,1.0
0.1846615980889999,0.016667152644,46.0,1.0
0.1846615980889999,0.016667152644,46.1,1.0
0.1846615980889999,0.016667152644,46.2,1.0
0.1846615980889999,0.016667152644,46.3,1.0
0.1846615980889999,0.016667152644,46.400000000000006,1.0
0.1846615980889999,0.016667152644,46.5,1.0
0.1846615980889999,0.016667152644,46.6,1.0
0.1846615980889999,0.016667152644,46.7,1.0
0.1846615980889999,0.016667152644,46.8,1.0
0.1846615980889999,0.016667152644,46.900000000000006,1.0
0.1846615980889999,0.016667152644,47.0,1.0
0.1846615980889999,0.016667152644,47.1,1.0
0.1846615980889999,0.016667152644,47.2,1.0
0.1846615980889999,0.016667152644,47.3,1.0
0.1846615980889999,0.016667152644,47.400000000000006,1.0
0.1846615980889999,0.016667152644,47.5,1.0
0.1846615980889999,0.016667152644,47.6,1.0
0.1846615980889999,0.016667152644,47.7,1.0
0.1846615980889999,0.016667152644,47.8,1.0
0.1846615980889999,0.016667152644,47.900000000000006,1.0
